Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,PlusGr,Age,Sex,Maturity,IndWgt,CANoAtLngt,DateofCalculation
EVHOE,1999,4,EV,126555,Lophius piscatorius,520,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,520,-9,5,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,520,-9,5,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,560,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,560,-9,6,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,560,-9,6,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,560,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,560,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,560,-9,7,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,590,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,590,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,590,-9,7,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,610,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,610,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,610,-9,7,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,620,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,620,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,620,-9,8,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,650,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,650,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,650,-9,8,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,680,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,680,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,680,-9,8,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,710,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,710,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,710,-9,8,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,720,-9,8,F,-9,,2,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,720,-9,8,M,-9,,2,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,720,-9,8,U,-9,,2,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,760,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,760,-9,9,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,760,-9,9,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,770,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,770,-9,9,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,770,-9,9,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,890,-9,10,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,890,-9,10,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,890,-9,10,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,930,-9,11,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,930,-9,11,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,930,-9,11,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,1000,-9,12,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,1000,-9,12,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,1000,-9,12,U,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,1050,-9,13,F,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,1050,-9,13,M,-9,,1,20140402
EVHOE,1999,4,EV,126555,Lophius piscatorius,1050,-9,13,U,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,70,-9,0,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,80,-9,0,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,80,-9,0,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,90,-9,0,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,90,-9,0,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,120,-9,1,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,130,-9,1,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,140,-9,1,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,140,-9,1,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,140,-9,2,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,150,-9,1,F,-9,,6,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,150,-9,1,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,150,-9,2,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,150,-9,2,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,160,-9,1,F,-9,,4,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,160,-9,1,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,160,-9,2,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,160,-9,2,M,-9,,8,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,170,-9,1,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,170,-9,1,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,170,-9,2,F,-9,,7,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,170,-9,2,M,-9,,10,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,170,-9,4,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,180,-9,1,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,180,-9,2,F,-9,,6,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,180,-9,2,M,-9,,7,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,180,-9,4,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,180,-9,5,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,190,-9,2,F,-9,,6,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,190,-9,2,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,190,-9,4,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,200,-9,1,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,200,-9,2,F,-9,,9,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,200,-9,3,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,200,-9,4,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,200,-9,5,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,210,-9,2,F,-9,,6,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,210,-9,2,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,210,-9,3,F,-9,,5,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,210,-9,4,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,210,-9,5,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,210,-9,5,M,-9,,5,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,210,-9,6,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,2,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,3,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,4,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,4,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,5,M,-9,,7,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,6,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,220,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,3,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,4,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,4,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,5,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,6,M,-9,,5,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,230,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,2,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,3,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,4,F,-9,,4,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,4,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,5,F,-9,,6,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,5,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,6,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,240,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,3,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,4,F,-9,,6,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,4,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,5,F,-9,,4,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,5,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,6,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,250,-9,6,M,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,4,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,5,F,-9,,8,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,6,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,6,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,260,-9,7,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,2,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,4,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,5,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,5,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,6,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,6,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,270,-9,9,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,2,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,4,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,5,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,5,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,6,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,7,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,280,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,2,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,3,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,4,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,5,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,5,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,6,F,-9,,4,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,290,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,4,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,5,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,6,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,300,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,4,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,5,F,-9,,6,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,310,-9,6,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,4,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,5,F,-9,,5,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,5,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,6,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,320,-9,10,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,4,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,5,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,5,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,6,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,7,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,330,-9,9,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,4,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,5,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,6,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,7,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,340,-9,8,M,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,5,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,5,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,7,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,350,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,6,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,7,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,360,-9,10,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,4,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,370,-9,7,F,-9,,5,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,6,F,-9,,5,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,380,-9,8,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,4,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,390,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,400,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,7,F,-9,,4,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,8,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,410,-9,9,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,8,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,420,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,6,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,7,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,430,-9,10,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,5,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,8,M,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,440,-9,9,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,8,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,450,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,460,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,460,-9,10,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,470,-9,10,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,7,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,8,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,480,-9,13,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,490,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,490,-9,9,F,-9,,3,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,500,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,500,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,510,-9,8,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,510,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,510,-9,11,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,520,-9,9,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,520,-9,10,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,530,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,530,-9,10,F,-9,,2,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,540,-9,9,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,540,-9,10,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,550,-9,10,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,560,-9,12,F,-9,,1,20140402
EVHOE,1999,4,EV,127146,Lepidorhombus whiffiagonis,590,-9,10,F,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,100,-9,0,M,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,100,-9,0,U,-9,,2,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,110,-9,0,F,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,110,-9,0,M,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,110,-9,0,U,-9,,3,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,120,-9,0,F,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,120,-9,0,M,-9,,2,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,120,-9,0,U,-9,,3,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,130,-9,0,F,-9,,2,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,130,-9,0,M,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,130,-9,0,U,-9,,3,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,140,-9,0,F,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,140,-9,0,M,-9,,1,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,140,-9,0,U,-9,,4,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,150,-9,0,F,-9,,2,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,150,-9,0,M,-9,,3,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,150,-9,0,U,-9,,3,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,160,-9,0,F,-9,,3,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,160,-9,0,M,-9,,2,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,160,-9,0,U,-9,,2,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,170,-9,0,F,-9,,4,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,170,-9,0,M,-9,,9,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,180,-9,0,F,-9,,5,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,180,-9,0,M,-9,,6,20140402
EVHOE,2000,4,BB,126438,Merlangius merlangus,180,-9,0,U,-9,,1,20140402
